iter: 120, loss: 6436.659668, content_loss: 4889061.500000, style_loss: 315525.687500
iter: 121, loss: 6393.147461, content_loss: 4856019.000000, style_loss: 313393.187500
iter: 122, loss: 6341.511719, content_loss: 4816808.000000, style_loss: 310862.625000
iter: 123, loss: 6301.246094, content_loss: 4786231.000000, style_loss: 308889.250000
iter: 124, loss: 6266.250977, content_loss: 4759655.500000, style_loss: 307174.187500
iter: 125, loss: 6218.727539, content_loss: 4723567.500000, style_loss: 304845.156250
iter: 126, loss: 6184.947266, content_loss: 4697916.000000, style_loss: 303189.656250
iter: 127, loss: 6136.525391, content_loss: 4661144.500000, style_loss: 300816.562500
iter: 128, loss: 6096.278809, content_loss: 4630582.500000, style_loss: 298844.187500
iter: 129, loss: 6060.706055, content_loss: 4603569.000000, style_loss: 297100.812500
iter: 130, loss: 6018.633301, content_loss: 4571620.500000, style_loss: 295038.937500
iter: 131, loss: 5979.304199, content_loss: 4541754.000000, style_loss: 293111.437500
iter: 132, loss: 5945.730469, content_loss: 4516259.000000, style_loss: 291466.062500
iter: 133, loss: 5910.650391, content_loss: 4489620.000000, style_loss: 289746.812500
iter: 134, loss: 5874.059570, content_loss: 4461833.000000, style_loss: 287953.593750
iter: 135, loss: 5836.953125, content_loss: 4433655.500000, style_loss: 286135.062500
iter: 136, loss: 5803.156250, content_loss: 4407990.500000, style_loss: 284478.687500
iter: 137, loss: 5771.941406, content_loss: 4384287.500000, style_loss: 282948.937500
iter: 138, loss: 5736.767090, content_loss: 4357576.500000, style_loss: 281225.093750
iter: 139, loss: 5697.855469, content_loss: 4328027.500000, style_loss: 279318.125000
iter: 140, loss: 5666.720703, content_loss: 4304384.000000, style_loss: 277792.250000
iter: 141, loss: 5637.834961, content_loss: 4282449.500000, style_loss: 276376.593750
iter: 142, loss: 5593.528320, content_loss: 4248803.500000, style_loss: 274205.218750
iter: 143, loss: 5565.058594, content_loss: 4227184.000000, style_loss: 272809.968750
iter: 144, loss: 5534.814453, content_loss: 4204217.000000, style_loss: 271327.687500
iter: 145, loss: 5505.607422, content_loss: 4182038.500000, style_loss: 269896.406250
iter: 146, loss: 5485.218750, content_loss: 4166556.000000, style_loss: 268897.156250
iter: 147, loss: 5453.286133, content_loss: 4142306.750000, style_loss: 267332.156250
iter: 148, loss: 5421.729492, content_loss: 4118343.250000, style_loss: 265785.656250
iter: 149, loss: 5391.298828, content_loss: 4095234.750000, style_loss: 264294.281250
iter: 150, loss: 5364.567383, content_loss: 4074935.250000, style_loss: 262984.218750
iter: 151, loss: 5332.475586, content_loss: 4050565.250000, style_loss: 261411.406250
iter: 152, loss: 5302.809570, content_loss: 4028037.250000, style_loss: 259957.562500
iter: 153, loss: 5276.014648, content_loss: 4007690.000000, style_loss: 258644.343750
iter: 154, loss: 5249.320312, content_loss: 3987418.500000, style_loss: 257336.140625
iter: 155, loss: 5223.541992, content_loss: 3967843.000000, style_loss: 256072.781250
iter: 156, loss: 5197.969727, content_loss: 3948424.000000, style_loss: 254819.546875
iter: 157, loss: 5169.936523, content_loss: 3927136.250000, style_loss: 253445.671875
iter: 158, loss: 5143.725586, content_loss: 3907232.000000, style_loss: 252161.125000
iter: 159, loss: 5122.548828, content_loss: 3891150.750000, style_loss: 251123.296875
iter: 160, loss: 5101.773438, content_loss: 3875374.000000, style_loss: 250105.093750
iter: 161, loss: 5074.703613, content_loss: 3854817.750000, style_loss: 248778.453125
iter: 162, loss: 5053.803711, content_loss: 3838946.750000, style_loss: 247754.203125
iter: 163, loss: 5030.903320, content_loss: 3821557.000000, style_loss: 246631.890625
iter: 164, loss: 5007.204590, content_loss: 3803560.750000, style_loss: 245470.453125
iter: 165, loss: 4986.905273, content_loss: 3788145.750000, style_loss: 244475.609375
iter: 166, loss: 4962.333008, content_loss: 3769485.750000, style_loss: 243271.406250
iter: 167, loss: 4937.647461, content_loss: 3750740.500000, style_loss: 242061.578125
iter: 168, loss: 4917.779297, content_loss: 3735653.500000, style_loss: 241087.875000
iter: 169, loss: 4898.601074, content_loss: 3721088.500000, style_loss: 240147.984375
iter: 170, loss: 4877.730469, content_loss: 3705240.000000, style_loss: 239125.140625
iter: 171, loss: 4856.241211, content_loss: 3688922.000000, style_loss: 238072.000000
iter: 172, loss: 4834.975098, content_loss: 3672772.500000, style_loss: 237029.812500
iter: 173, loss: 4812.247070, content_loss: 3655513.750000, style_loss: 235915.937500
iter: 174, loss: 4793.029297, content_loss: 3640920.000000, style_loss: 234974.093750
iter: 175, loss: 4774.666992, content_loss: 3626976.000000, style_loss: 234074.187500
iter: 176, loss: 4753.855469, content_loss: 3611171.500000, style_loss: 233054.250000
iter: 177, loss: 4737.364746, content_loss: 3598649.750000, style_loss: 232246.062500
iter: 178, loss: 4718.666016, content_loss: 3584449.750000, style_loss: 231329.687500
iter: 179, loss: 4699.246094, content_loss: 3569702.500000, style_loss: 230377.921875
iter: 180, loss: 4681.594238, content_loss: 3556297.750000, style_loss: 229512.828125
iter: 181, loss: 4667.531738, content_loss: 3545619.000000, style_loss: 228823.671875
iter: 182, loss: 4647.032715, content_loss: 3530052.750000, style_loss: 227819.031250
iter: 183, loss: 4629.004395, content_loss: 3516362.250000, style_loss: 226935.484375
iter: 184, loss: 4611.119141, content_loss: 3502780.500000, style_loss: 226058.984375
iter: 185, loss: 4595.410645, content_loss: 3490852.250000, style_loss: 225289.109375
iter: 186, loss: 4579.156250, content_loss: 3478508.750000, style_loss: 224492.515625
iter: 187, loss: 4562.812012, content_loss: 3466097.250000, style_loss: 223691.500000
iter: 188, loss: 4547.008789, content_loss: 3454096.000000, style_loss: 222917.046875
iter: 189, loss: 4528.302734, content_loss: 3439891.500000, style_loss: 222000.265625
iter: 190, loss: 4513.024414, content_loss: 3428289.250000, style_loss: 221251.515625
iter: 191, loss: 4494.433594, content_loss: 3414172.000000, style_loss: 220340.406250
iter: 192, loss: 4477.613770, content_loss: 3401399.500000, style_loss: 219516.125000
iter: 193, loss: 4461.986328, content_loss: 3389531.750000, style_loss: 218750.203125
iter: 194, loss: 4447.612305, content_loss: 3378617.000000, style_loss: 218045.781250
iter: 195, loss: 4428.842773, content_loss: 3364363.250000, style_loss: 217125.921875
iter: 196, loss: 4414.263184, content_loss: 3353292.000000, style_loss: 216411.390625
