iter: 134, loss: 22304.757812, content_loss: 14179110.000000, style_loss: 1365127.000000
iter: 135, loss: 22108.560547, content_loss: 14054396.000000, style_loss: 1353120.000000
iter: 136, loss: 21914.478516, content_loss: 13931028.000000, style_loss: 1341242.125000
iter: 137, loss: 21721.871094, content_loss: 13808593.000000, style_loss: 1329454.875000
iter: 138, loss: 21487.285156, content_loss: 13659478.000000, style_loss: 1315098.375000
iter: 139, loss: 21259.296875, content_loss: 13514557.000000, style_loss: 1301145.500000
iter: 140, loss: 21068.972656, content_loss: 13393573.000000, style_loss: 1289497.750000
iter: 141, loss: 20856.580078, content_loss: 13258564.000000, style_loss: 1276499.375000
iter: 142, loss: 20645.578125, content_loss: 13124440.000000, style_loss: 1263586.250000
iter: 143, loss: 20455.904297, content_loss: 13003871.000000, style_loss: 1251978.250000
iter: 144, loss: 20286.779297, content_loss: 12896365.000000, style_loss: 1241627.750000
iter: 145, loss: 20110.230469, content_loss: 12784141.000000, style_loss: 1230823.125000
iter: 146, loss: 19994.070312, content_loss: 12710305.000000, style_loss: 1223714.125000
iter: 147, loss: 19780.169922, content_loss: 12574333.000000, style_loss: 1210623.625000
iter: 148, loss: 19649.742188, content_loss: 12491430.000000, style_loss: 1202641.625000
iter: 149, loss: 19494.566406, content_loss: 12392788.000000, style_loss: 1193144.875000
iter: 150, loss: 19326.154297, content_loss: 12285737.000000, style_loss: 1182838.250000
iter: 151, loss: 19155.806641, content_loss: 12177455.000000, style_loss: 1172412.875000
iter: 152, loss: 19003.390625, content_loss: 12080570.000000, style_loss: 1163085.000000
iter: 153, loss: 18850.351562, content_loss: 11983289.000000, style_loss: 1153719.125000
iter: 154, loss: 18704.496094, content_loss: 11890574.000000, style_loss: 1144793.000000
iter: 155, loss: 18545.318359, content_loss: 11789391.000000, style_loss: 1135051.250000
iter: 156, loss: 18416.353516, content_loss: 11707415.000000, style_loss: 1127158.875000
iter: 157, loss: 18278.894531, content_loss: 11620037.000000, style_loss: 1118746.250000
iter: 158, loss: 18157.423828, content_loss: 11542824.000000, style_loss: 1111312.375000
iter: 159, loss: 18016.224609, content_loss: 11453068.000000, style_loss: 1102671.000000
iter: 160, loss: 17899.808594, content_loss: 11379070.000000, style_loss: 1095546.375000
